Id,Buyer User Id,Date and Time,Location,Location Id,Universe Id,Universe,Asset Id,Asset Name,Asset Type,Hold Status,Revenue,Price
r6M+GCzPKmTXc9Bd96DBqA,5853693940,2025-09-04T00:05:13.724Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
LTyLxmiPV5qvojzRZ0r+tQ,5078326029,2025-09-03T22:32:36.275Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
l0bPKwAMu+JmvoqBFUXmKQ,5749678337,2025-09-03T22:22:52.567Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
8y4sybRMCOxRfKXcSX3oeQ,7292351021,2025-09-03T20:23:50.054Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Qe/OjRj6p/GcuyLfQuHZyQ,6098271703,2025-09-03T19:44:34.777Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
bPJRcoYLPyftBWm09MN3QQ,7412768211,2025-09-03T16:53:40.479Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
RWtTI6q4LJZFaOfecK3COw,8570438895,2025-09-03T16:33:21.463Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
yr4xQHGALL3W3JTSkcy1wg,7768352398,2025-09-03T15:38:04.871Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
NIivoj9nLO2/DYW8ZNv0AA,4127254100,2025-09-03T13:52:38.694Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
6Frby9ZYKil7ai/a3b4UxQ,8337226558,2025-09-03T13:51:01.301Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
qcr5ZAlrYXvaORFn6/c9qQ,7162675973,2025-09-03T11:58:28.772Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Qp0JLR/1KlpFsGuzKwebow,5561435542,2025-09-03T11:05:22.911Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
K8FBkhkNYpHYtsptVH+/2Q,9011681346,2025-09-03T10:46:15.451Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
tC50twBZaNrkxFvKsCNH8g,8483941154,2025-09-03T10:22:36.232Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
R3IA3324DJtpK4LrvlxFvQ,8147931022,2025-09-03T08:40:48.931Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
nNcpgIrT+k8QPkqXGs7/0w,5440134774,2025-09-03T08:16:24.528Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
ktHEtmDftCrVx44pZXkokA,7988742433,2025-09-03T08:09:58.550Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
